filename,Block_No,Seq_num,pageno,toppage,top,left,height,width,fonts_type,fonts_size,LABEL,Text,Unnamed: 10
s1,64,212,5,2914,3439,51,33,337,VlqtgtAdvPTimes,9,BODY,The problem which arises is how to determine quantities for ordering on the,
s1,64,213,5,2914,3439,51,33,337,VlqtgtAdvPTimes,9,BODY,one hand (by the buyer) and choosing a production input quantity on the other,
s1,64,214,5,2914,3439,51,33,337,VlqtgtAdvPTimes,9,BODY,hand (by the supplier) given the risks mentioned above. The general underlying,
s1,65,215,5,2914,3488,51,31,308,VlqtgtAdvPTimes,5,BODY,1,
s1,65,216,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,Compare Feller (1968) pp. 174 ff.,
s1,65,217,5,2914,3488,51,31,308,VlqtgtAdvPTimes,5,BODY,2,
s1,65,218,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,The condition which justiﬁes the use of the Normal distribution is the following:,
s1,65,219,5,2914,3488,51,31,308,FvggtbAdvPTimesI,7,BODY,Q,
s1,65,220,5,2914,3488,51,31,308,PkysmpAdvP4C4E74,7,BODY,(cid:2),
s1,65,221,5,2914,3488,51,31,308,TrjhxxAdvPSMP10,7,BODY,h,
s1,65,222,5,2914,3488,51,31,308,PkysmpAdvP4C4E74,7,BODY,(cid:2),
s1,65,223,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,1,
s1,65,224,5,2914,3488,51,31,308,PkysmpAdvP4C4E74,7,BODY,(cid:4),
s1,65,225,5,2914,3488,51,31,308,TrjhxxAdvPSMP10,7,BODY,h,
s1,65,226,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,0,
s1,65,227,5,2914,3488,51,31,308,LvkjydAdvP4C4E51,7,BODY,:,
s1,65,228,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,1,
s1,65,229,5,2914,3488,51,31,308,PkysmpAdvP4C4E74,7,BODY,(cid:3),
s1,65,230,5,2914,3488,51,31,308,TrjhxxAdvPSMP10,7,BODY,h,
s1,65,231,5,2914,3488,51,31,308,PkysmpAdvP4C4E74,7,BODY,(cid:3),
s1,65,232,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,0,
s1,65,233,5,2914,3488,51,31,308,LvkjydAdvP4C4E51,7,BODY,:,
s1,65,234,5,2914,3488,51,31,308,VlqtgtAdvPTimes,7,BODY,9 (compare Evans et al. 2000 p. 45).,
s1,66,235,5,2914,3502,338,7,3,PkysmpAdvP4C4E74,7,BODY,ð,
s1,67,236,5,2914,3502,359,8,28,PkysmpAdvP4C4E74,7,BODY,Þ,
s1,67,237,5,2914,3502,359,8,28,RvnccsAdvPSMP4,7,BODY,[,
s1,67,238,5,2914,3502,359,8,28,VlqtgtAdvPTimes,7,BODY,5 for,
s1,68,239,5,2914,3533,348,14,39,NbhgjyAdvSPRING-R,14,BODY,123,
s1,69,240,6,3630,3664,51,7,11,VlqtgtAdvPTimes,7,BODY,306,
s1,70,241,6,3630,3664,267,7,120,VlqtgtAdvPTimes,7,BODY,Business Research (2015) 8:301–332,
s1,71,242,6,3630,3700,89,9,14,VlqtgtAdvPTimes,9,BODY,"i.e.,",
s1,72,243,6,3630,3688,51,93,337,VlqtgtAdvPTimes,9,BODY,assumption in this analysis is that proﬁtability of the business for both parties isthe retail price,
s1,72,244,6,3630,3688,51,93,337,FvggtbAdvPTimesI,9,BODY,p,
s1,72,245,6,3630,3688,51,93,337,VlqtgtAdvPTimes,9,BODY,exceeds the wholesale price,
s1,72,246,6,3630,3688,51,93,337,FvggtbAdvPTimesI,9,BODY,w,
s1,72,247,6,3630,3688,51,93,337,VlqtgtAdvPTimes,9,BODY,"which in turnassured,exceeds the expected production cost",
s1,72,248,6,3630,3688,51,93,337,FvggtbAdvPTimesI,9,BODY,c,
s1,72,249,6,3630,3688,51,93,337,LvkjydAdvP4C4E51,9,BODY,=,
s1,72,250,6,3630,3688,51,93,337,TrjhxxAdvPSMP10,9,BODY,h,
s1,72,251,6,3630,3688,51,93,337,VlqtgtAdvPTimes,9,BODY,", i.e.,",
s1,72,252,6,3630,3688,51,93,337,FvggtbAdvPTimesI,9,BODY,p,
s1,72,253,6,3630,3688,51,93,337,RvnccsAdvPSMP4,9,BODY,[,
s1,72,254,6,3630,3688,51,93,337,FvggtbAdvPTimesI,9,BODY,w,
s1,72,255,6,3630,3688,51,93,337,RvnccsAdvPSMP4,9,BODY,[,
s1,72,256,6,3630,3688,51,93,337,FvggtbAdvPTimesI,9,BODY,c,
s1,72,257,6,3630,3688,51,93,337,LvkjydAdvP4C4E51,9,BODY,=,
s1,72,258,6,3630,3688,51,93,337,TrjhxxAdvPSMP10,9,BODY,h,
s1,72,259,6,3630,3688,51,93,337,VlqtgtAdvPTimes,9,BODY,". As is common in theﬁeld of contract analysis,the behavior of the actors in a supply chain isinvestigated under the assumption that decentralized decision making can bemodeled as a Stackelberg game. Before we come to the respective analyses, ﬁrstthe optimal decisions will be evaluated for a centralized supply chain setting toprovide a benchmark solution.",
s1,72,260,6,3630,3688,51,93,337,VlqtgtAdvPTimes,6,BODY,3,
s1,73,261,6,3630,3807,51,10,196,FktwwqAdvPTimesB,10,H1,3 Analysis for a centralized supply chain,
s1,74,262,6,3630,3832,51,57,337,VlqtgtAdvPTimes,9,BODY,"Under centralized decision making, the planner has only one decision to make,namely the production input quantity",
s1,74,263,6,3630,3832,51,57,337,FvggtbAdvPTimesI,9,BODY,Q,
s1,74,264,6,3630,3832,51,57,337,LvkjydAdvP4C4E51,9,BODY,:,
s1,74,265,6,3630,3832,51,57,337,VlqtgtAdvPTimes,9,BODY,"Revenues are generated from selling theavailable quantity, i.e., the minimum of production output and demand, to the endcustomer. Production cost, however, is incurred for every produced unit. Thus, thetotal supply chain proﬁt is given by",
s1,75,266,6,3630,3895,140,10,122,TrjhxxAdvPSMP10,9,BODY,P,
s1,75,267,6,3630,3895,140,10,122,VlqtgtAdvPTimes,6,BODY,SC,
s1,75,268,6,3630,3895,140,10,122,FvggtbAdvPTimesI,9,BODY,Q,
s1,75,269,6,3630,3895,140,10,122,PkysmpAdvP4C4E74,9,BODY,ð Þ ¼,
s1,75,270,6,3630,3895,140,10,122,FvggtbAdvPTimesI,9,BODY,p,
s1,75,271,6,3630,3895,140,10,122,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,75,272,6,3630,3895,140,10,122,FvggtbAdvPTimesI,9,BODY,E,
s1,75,273,6,3630,3895,140,10,122,VlqtgtAdvPTimes,9,BODY,min,
s1,75,274,6,3630,3895,140,10,122,FvggtbAdvPTimesI,9,BODY,D,
s1,75,275,6,3630,3895,140,10,122,LvkjydAdvP4C4E51,9,BODY,;,
s1,75,276,6,3630,3895,140,10,122,FvggtbAdvPTimesI,9,BODY,Y Q,
s1,75,277,6,3630,3895,140,10,122,PkysmpAdvP4C4E74,9,BODY,ð ÞÞ,
s1,76,278,6,3630,3896,222,9,3,PkysmpAdvP4C4E74,9,BODY,ð,
s1,77,279,6,3630,3896,204,9,2,PkysmpAdvP4C4E74,9,BODY,½,
s1,78,280,6,3630,3895,262,10,36,PkysmpAdvP4C4E74,9,BODY,(cid:5) (cid:4),
s1,78,281,6,3630,3895,262,10,36,FvggtbAdvPTimesI,9,BODY,c,
s1,78,282,6,3630,3895,262,10,36,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,78,283,6,3630,3895,262,10,36,FvggtbAdvPTimesI,9,BODY,Q,
s1,78,284,6,3630,3895,262,10,36,LvkjydAdvP4C4E51,9,BODY,:,
s1,79,285,6,3630,3895,375,10,12,PkysmpAdvP4C4E74,9,BODY,ð,
s1,79,286,6,3630,3895,375,10,12,VlqtgtAdvPTimes,9,BODY,3,
s1,79,287,6,3630,3895,375,10,12,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,80,288,6,3630,3912,51,57,337,VlqtgtAdvPTimes,9,BODY,"The ﬁrst term in (3) describes the expected revenue from selling usable units; thesecond part constitutes the costs which are incurred by the respective productionquantity. For deriving the optimal decision on production input, two cases have tobe analyzed separately:",
s1,80,289,6,3630,3912,51,57,337,FvggtbAdvPTimesI,9,BODY,Q,
s1,80,290,6,3630,3912,51,57,337,PkysmpAdvP4C4E74,9,BODY,(cid:3),
s1,80,291,6,3630,3912,51,57,337,FvggtbAdvPTimesI,9,BODY,D,
s1,80,292,6,3630,3912,51,57,337,VlqtgtAdvPTimes,9,BODY,and,
s1,80,293,6,3630,3912,51,57,337,FvggtbAdvPTimesI,9,BODY,Q,
s1,80,294,6,3630,3912,51,57,337,PkysmpAdvP4C4E74,9,BODY,(cid:6),
s1,80,295,6,3630,3912,51,57,337,FvggtbAdvPTimesI,9,BODY,D,
s1,80,296,6,3630,3912,51,57,337,LvkjydAdvP4C4E51,9,BODY,:,
s1,80,297,6,3630,3912,51,57,337,FktwwqAdvPTimesB,9,BODY,Case SC(I),
s1,81,298,6,3630,3972,62,10,325,VlqtgtAdvPTimes,9,BODY,Under case SC(I),
s1,81,299,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,ð,
s1,81,300,6,3630,3972,62,10,325,FvggtbAdvPTimesI,9,BODY,Q,
s1,81,301,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,(cid:3),
s1,81,302,6,3630,3972,62,10,325,FvggtbAdvPTimesI,9,BODY,D,
s1,81,303,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,81,304,6,3630,3972,62,10,325,VlqtgtAdvPTimes,9,BODY,it is obvious that,
s1,81,305,6,3630,3972,62,10,325,FvggtbAdvPTimesI,9,BODY,Y,
s1,81,306,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,ð,
s1,81,307,6,3630,3972,62,10,325,FvggtbAdvPTimesI,9,BODY,Q,
s1,81,308,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,Þ (cid:3),
s1,81,309,6,3630,3972,62,10,325,FvggtbAdvPTimesI,9,BODY,Q,
s1,81,310,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,(cid:3),
s1,81,311,6,3630,3972,62,10,325,FvggtbAdvPTimesI,9,BODY,D,
s1,81,312,6,3630,3972,62,10,325,VlqtgtAdvPTimes,9,BODY,", due to 0",
s1,81,313,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,(cid:3),
s1,81,314,6,3630,3972,62,10,325,TrjhxxAdvPSMP10,9,BODY,h,
s1,81,315,6,3630,3972,62,10,325,PkysmpAdvP4C4E74,9,BODY,(cid:3),
s1,81,316,6,3630,3972,62,10,325,VlqtgtAdvPTimes,9,BODY,1,
s1,81,317,6,3630,3972,62,10,325,LvkjydAdvP4C4E51,9,BODY,:,
s1,82,318,6,3630,3984,51,9,175,VlqtgtAdvPTimes,9,BODY,"Thus, the supply chain proﬁt transforms to",
s1,83,319,6,3630,4000,124,10,87,TrjhxxAdvPSMP10,9,BODY,P,
s1,83,320,6,3630,4000,124,10,87,VlqtgtAdvPTimes,6,BODY,SC,
s1,83,321,6,3630,4000,124,10,87,FvggtbAdvPTimesI,9,BODY,Q,
s1,83,322,6,3630,4000,124,10,87,PkysmpAdvP4C4E74,9,BODY,ð Þ ¼,
s1,83,323,6,3630,4000,124,10,87,FvggtbAdvPTimesI,9,BODY,p,
s1,83,324,6,3630,4000,124,10,87,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,83,325,6,3630,4000,124,10,87,FvggtbAdvPTimesI,9,BODY,E Y Q,
s1,83,326,6,3630,4000,124,10,87,PkysmpAdvP4C4E74,9,BODY,ð Þ,
s1,84,327,6,3630,4000,188,9,2,PkysmpAdvP4C4E74,9,BODY,½,
s1,85,328,6,3630,4000,212,10,84,PkysmpAdvP4C4E74,9,BODY,(cid:5) (cid:4),
s1,85,329,6,3630,4000,212,10,84,FvggtbAdvPTimesI,9,BODY,c,
s1,85,330,6,3630,4000,212,10,84,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,85,331,6,3630,4000,212,10,84,FvggtbAdvPTimesI,9,BODY,Q,
s1,85,332,6,3630,4000,212,10,84,PkysmpAdvP4C4E74,9,BODY,¼,
s1,85,333,6,3630,4000,212,10,84,FvggtbAdvPTimesI,9,BODY,p,
s1,85,334,6,3630,4000,212,10,84,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,85,335,6,3630,4000,212,10,84,TrjhxxAdvPSMP10,9,BODY,h,
s1,85,336,6,3630,4000,212,10,84,PkysmpAdvP4C4E74,9,BODY,(cid:4),
s1,85,337,6,3630,4000,212,10,84,FvggtbAdvPTimesI,9,BODY,c,
s1,86,338,6,3630,4000,259,9,3,PkysmpAdvP4C4E74,9,BODY,ð,
s1,87,339,6,3630,4000,296,10,18,PkysmpAdvP4C4E74,9,BODY,Þ (cid:2),
s1,87,340,6,3630,4000,296,10,18,FvggtbAdvPTimesI,9,BODY,Q,
s1,88,341,6,3630,4017,62,9,157,VlqtgtAdvPTimes,9,BODY,Taking the ﬁrst-order derivative yields,
s1,89,342,6,3630,4033,134,23,37,VlqtgtAdvPTimes,9,BODY,d,
s1,89,343,6,3630,4033,134,23,37,TrjhxxAdvPSMP10,9,BODY,P,
s1,89,344,6,3630,4033,134,23,37,VlqtgtAdvPTimes,6,BODY,SC,
s1,89,345,6,3630,4033,134,23,37,FvggtbAdvPTimesI,9,BODY,Q,
s1,89,346,6,3630,4033,134,23,37,PkysmpAdvP4C4E74,9,BODY,ð Þ,
s1,89,347,6,3630,4033,134,23,37,VlqtgtAdvPTimes,9,BODY,d,
s1,89,348,6,3630,4033,134,23,37,FvggtbAdvPTimesI,9,BODY,Q,
s1,90,349,6,3630,4040,174,10,44,PkysmpAdvP4C4E74,9,BODY,¼,
s1,90,350,6,3630,4040,174,10,44,FvggtbAdvPTimesI,9,BODY,p,
s1,90,351,6,3630,4040,174,10,44,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,90,352,6,3630,4040,174,10,44,TrjhxxAdvPSMP10,9,BODY,h,
s1,90,353,6,3630,4040,174,10,44,PkysmpAdvP4C4E74,9,BODY,(cid:4),
s1,90,354,6,3630,4040,174,10,44,FvggtbAdvPTimesI,9,BODY,c,
s1,91,355,6,3630,4030,218,9,7,MxwppxAdvP4C4E46,9,BODY,(cid:5),
s1,92,356,6,3630,4034,229,22,74,RvnccsAdvPSMP4,9,BODY,[,
s1,92,357,6,3630,4034,229,22,74,VlqtgtAdvPTimes,9,BODY,0 for,
s1,92,358,6,3630,4034,229,22,74,FvggtbAdvPTimesI,9,BODY,p,
s1,92,359,6,3630,4034,229,22,74,RvnccsAdvPSMP4,9,BODY,[,
s1,92,360,6,3630,4034,229,22,74,FvggtbAdvPTimesI,9,BODY,c,
s1,92,361,6,3630,4034,229,22,74,LvkjydAdvP4C4E51,9,BODY,=,
s1,92,362,6,3630,4034,229,22,74,TrjhxxAdvPSMP10,9,BODY,h,
s1,92,363,6,3630,4034,229,22,74,VlqtgtAdvPTimes,9,BODY,else,
s1,92,364,6,3630,4034,229,22,74,PkysmpAdvP4C4E74,9,BODY,(cid:3),
s1,92,365,6,3630,4034,229,22,74,VlqtgtAdvPTimes,9,BODY,0,
s1,93,366,6,3630,4063,62,9,325,VlqtgtAdvPTimes,9,BODY,"For case SC(I), it follows that the supply chain produces the following quantity",
s1,94,367,6,3630,4086,161,11,34,FvggtbAdvPTimesI,9,BODY,Q,
s1,94,368,6,3630,4086,161,11,34,VlqtgtAdvPTimes,6,BODY,SC,
s1,94,369,6,3630,4086,161,11,34,PkysmpAdvP4C4E74,6,BODY,ð,
s1,94,370,6,3630,4086,161,11,34,VlqtgtAdvPTimes,6,BODY,I,
s1,94,371,6,3630,4086,161,11,34,PkysmpAdvP4C4E74,6,BODY,Þ,
s1,94,372,6,3630,4086,161,11,34,PkysmpAdvP4C4E74,9,BODY,¼,
s1,95,373,6,3630,4076,199,9,7,MxwppxAdvP4C4E46,9,BODY,(cid:5),
s1,96,374,6,3630,4080,208,22,64,FvggtbAdvPTimesI,9,BODY,D,
s1,96,375,6,3630,4080,208,22,64,VlqtgtAdvPTimes,9,BODY,for,
s1,96,376,6,3630,4080,208,22,64,FvggtbAdvPTimesI,9,BODY,p,
s1,96,377,6,3630,4080,208,22,64,RvnccsAdvPSMP4,9,BODY,[,
s1,96,378,6,3630,4080,208,22,64,FvggtbAdvPTimesI,9,BODY,c,
s1,96,379,6,3630,4080,208,22,64,LvkjydAdvP4C4E51,9,BODY,=,
s1,96,380,6,3630,4080,208,22,64,TrjhxxAdvPSMP10,9,BODY,h,
s1,96,381,6,3630,4080,208,22,64,VlqtgtAdvPTimes,9,BODY,0,
s1,97,382,6,3630,4092,225,9,15,VlqtgtAdvPTimes,9,BODY,else,
s1,98,383,6,3630,4086,274,9,2,LvkjydAdvP4C4E51,9,BODY,:,
s1,99,384,6,3630,4086,375,10,12,PkysmpAdvP4C4E74,9,BODY,ð,
s1,99,385,6,3630,4086,375,10,12,VlqtgtAdvPTimes,9,BODY,4,
s1,99,386,6,3630,4086,375,10,12,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,100,387,6,3630,4110,62,10,325,VlqtgtAdvPTimes,9,BODY,"If the condition for proﬁtability of the business holds, i.e.,",
s1,100,388,6,3630,4110,62,10,325,FvggtbAdvPTimesI,9,BODY,p,
s1,100,389,6,3630,4110,62,10,325,RvnccsAdvPSMP4,9,BODY,[,
s1,100,390,6,3630,4110,62,10,325,FvggtbAdvPTimesI,9,BODY,c,
s1,100,391,6,3630,4110,62,10,325,LvkjydAdvP4C4E51,9,BODY,=,
s1,100,392,6,3630,4110,62,10,325,TrjhxxAdvPSMP10,9,BODY,h,
s1,100,393,6,3630,4110,62,10,325,VlqtgtAdvPTimes,9,BODY,", it has to be",
s1,101,394,6,3630,4122,51,21,232,VlqtgtAdvPTimes,9,BODY,evaluated whether an input quantity,
s1,101,395,6,3630,4122,51,21,232,FvggtbAdvPTimesI,9,BODY,Q,
s1,101,396,6,3630,4122,51,21,232,PkysmpAdvP4C4E74,9,BODY,(cid:6),
s1,101,397,6,3630,4122,51,21,232,FvggtbAdvPTimesI,9,BODY,D,
s1,101,398,6,3630,4122,51,21,232,VlqtgtAdvPTimes,9,BODY,is preferable.,
s1,101,399,6,3630,4122,51,21,232,FktwwqAdvPTimesB,9,BODY,Case SC(II),
s1,102,400,6,3630,4146,51,33,337,VlqtgtAdvPTimes,9,BODY,In this case,
s1,102,401,6,3630,4146,51,33,337,PkysmpAdvP4C4E74,9,BODY,ð,
s1,102,402,6,3630,4146,51,33,337,FvggtbAdvPTimesI,9,BODY,Q,
s1,102,403,6,3630,4146,51,33,337,PkysmpAdvP4C4E74,9,BODY,(cid:6),
s1,102,404,6,3630,4146,51,33,337,FvggtbAdvPTimesI,9,BODY,D,
s1,102,405,6,3630,4146,51,33,337,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,102,406,6,3630,4146,51,33,337,VlqtgtAdvPTimes,9,BODY,the supply chain proﬁt to maximize is given in (3). In thisfunction the expected sales quantity of the supply chain will be denoted by,
s1,102,407,6,3630,4146,51,33,337,FvggtbAdvPTimesI,9,BODY,L,
s1,102,408,6,3630,4146,51,33,337,VlqtgtAdvPTimes,9,BODY,(,
s1,102,409,6,3630,4146,51,33,337,FvggtbAdvPTimesI,9,BODY,D,
s1,102,410,6,3630,4146,51,33,337,VlqtgtAdvPTimes,9,BODY,",",
s1,102,411,6,3630,4146,51,33,337,FvggtbAdvPTimesI,9,BODY,Q,
s1,102,412,6,3630,4146,51,33,337,VlqtgtAdvPTimes,9,BODY,),
s1,102,413,6,3630,4146,51,33,337,VlqtgtAdvPTimes,9,BODY,and can be expressed by,
s1,103,414,6,3630,4207,51,28,337,VlqtgtAdvPTimes,5,BODY,3,
s1,103,415,6,3630,4207,51,28,337,VlqtgtAdvPTimes,7,BODY,More details of the analyses and all respective proofs can be found in a working paper version ofClemens and Inderfurth (2014) under http://www.fww.ovgu.de/fww_media/femm/femm_2014/2014_11.pdf.,
s1,104,416,6,3630,4249,52,14,39,NbhgjyAdvSPRING-R,14,BODY,123,
s1,105,417,7,4346,4380,51,7,120,VlqtgtAdvPTimes,7,BODY,Business Research (2015) 8:301–332,
s1,106,418,7,4346,4419,98,10,28,FvggtbAdvPTimesI,9,BODY,L D,
s1,106,419,7,4346,4419,98,10,28,LvkjydAdvP4C4E51,9,BODY,;,
s1,106,420,7,4346,4419,98,10,28,FvggtbAdvPTimesI,9,BODY,Q,
s1,106,421,7,4346,4419,98,10,28,PkysmpAdvP4C4E74,9,BODY,ð,
s1,107,422,7,4346,4419,127,10,80,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,107,423,7,4346,4419,127,10,80,MsjvrbAdvP4C4E59,9,BODY,:,
s1,107,424,7,4346,4419,127,10,80,PkysmpAdvP4C4E74,9,BODY,¼,
s1,107,425,7,4346,4419,127,10,80,FvggtbAdvPTimesI,9,BODY,E,
s1,107,426,7,4346,4419,127,10,80,VlqtgtAdvPTimes,9,BODY,min,
s1,107,427,7,4346,4419,127,10,80,FvggtbAdvPTimesI,9,BODY,D,
s1,107,428,7,4346,4419,127,10,80,LvkjydAdvP4C4E51,9,BODY,;,
s1,107,429,7,4346,4419,127,10,80,FvggtbAdvPTimesI,9,BODY,Y Q,
s1,107,430,7,4346,4419,127,10,80,PkysmpAdvP4C4E74,9,BODY,ð Þ,
s1,108,431,7,4346,4419,171,9,3,PkysmpAdvP4C4E74,9,BODY,ð,
s1,109,432,7,4346,4419,153,9,2,PkysmpAdvP4C4E74,9,BODY,½,
s1,110,433,7,4346,4419,208,9,3,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,111,434,7,4346,4419,211,10,33,PkysmpAdvP4C4E74,9,BODY,(cid:5) ¼,
s1,111,435,7,4346,4419,211,10,33,FvggtbAdvPTimesI,9,BODY,D,
s1,111,436,7,4346,4419,211,10,33,PkysmpAdvP4C4E74,9,BODY,(cid:4),
s1,112,437,7,4346,4419,259,9,3,PkysmpAdvP4C4E74,9,BODY,ð,
s1,113,438,7,4346,4419,262,10,23,FvggtbAdvPTimesI,9,BODY,D,
s1,113,439,7,4346,4419,262,10,23,PkysmpAdvP4C4E74,9,BODY,(cid:4),
s1,113,440,7,4346,4419,262,10,23,FvggtbAdvPTimesI,9,BODY,y,
s1,114,441,7,4346,4419,286,11,53,PkysmpAdvP4C4E74,9,BODY,Þ (cid:2),
s1,114,442,7,4346,4419,286,11,53,FvggtbAdvPTimesI,9,BODY,f,
s1,114,443,7,4346,4419,286,11,53,FvggtbAdvPTimesI,6,BODY,Y,
s1,114,444,7,4346,4419,286,11,53,PkysmpAdvP4C4E74,6,BODY,ð,
s1,114,445,7,4346,4419,286,11,53,FvggtbAdvPTimesI,6,BODY,Q,
s1,114,446,7,4346,4419,286,11,53,PkysmpAdvP4C4E74,6,BODY,Þ,
s1,114,447,7,4346,4419,286,11,53,FvggtbAdvPTimesI,9,BODY,y,
s1,114,448,7,4346,4419,286,11,53,PkysmpAdvP4C4E74,9,BODY,ð Þ,
s1,114,449,7,4346,4419,286,11,53,VlqtgtAdvPTimes,9,BODY,d,
s1,114,450,7,4346,4419,286,11,53,FvggtbAdvPTimesI,9,BODY,y,
s1,114,451,7,4346,4419,286,11,53,LvkjydAdvP4C4E51,9,BODY,:,
s1,115,452,7,4346,4406,247,13,9,FvggtbAdvPTimesI,6,BODY,D,
s1,115,453,7,4346,4406,247,13,9,MxwppxAdvP4C4E46,9,BODY,Z,
s1,116,454,7,4346,4436,248,6,3,VlqtgtAdvPTimes,6,BODY,0,
s1,117,455,7,4346,4449,62,10,316,VlqtgtAdvPTimes,9,BODY,Transforming this expression under the normality assumption for,
s1,117,456,7,4346,4449,62,10,316,FvggtbAdvPTimesI,9,BODY,Y(Q),
s1,117,457,7,4346,4449,62,10,316,VlqtgtAdvPTimes,9,BODY,yields,
s1,118,458,7,4346,4466,116,10,28,FvggtbAdvPTimesI,9,BODY,L D,
s1,118,459,7,4346,4466,116,10,28,LvkjydAdvP4C4E51,9,BODY,;,
s1,118,460,7,4346,4466,116,10,28,FvggtbAdvPTimesI,9,BODY,Q,
s1,118,461,7,4346,4466,116,10,28,PkysmpAdvP4C4E74,9,BODY,ð,
s1,119,462,7,4346,4466,144,11,101,PkysmpAdvP4C4E74,9,BODY,Þ,
s1,119,463,7,4346,4466,144,11,101,MsjvrbAdvP4C4E59,9,BODY,:,
s1,119,464,7,4346,4466,144,11,101,PkysmpAdvP4C4E74,9,BODY,¼,
s1,119,465,7,4346,4466,144,11,101,FvggtbAdvPTimesI,9,BODY,D,
s1,119,466,7,4346,4466,144,11,101,PkysmpAdvP4C4E74,9,BODY,(cid:4),
s1,119,467,7,4346,4466,144,11,101,TrjhxxAdvPSMP10,9,BODY,r,
s1,119,468,7,4346,4466,144,11,101,FvggtbAdvPTimesI,6,BODY,Y,
s1,119,469,7,4346,4466,144,11,101,PkysmpAdvP4C4E74,6,BODY,ð,
s1,119,470,7,4346,4466,144,11,101,FvggtbAdvPTimesI,6,BODY,Q,
s1,119,471,7,4346,4466,144,11,101,PkysmpAdvP4C4E74,6,BODY,Þ,
s1,119,472,7,4346,4466,144,11,101,PkysmpAdvP4C4E74,9,BODY,(cid:2),
s1,119,473,7,4346,4466,144,11,101,FvggtbAdvPTimesI,9,BODY,F,
s1,119,474,7,4346,4466,144,11,101,FvggtbAdvPTimesI,6,BODY,S,
s1,119,475,7,4346,4466,144,11,101,FvggtbAdvPTimesI,9,BODY,z,
